id,customerName,customerAddr,effectiveDate,mktSegment,status
245,fd10df84b0f1cc13ce0e9e2ef0c51685,2ae57e3c9a0a6968c43ce8d7d5da5292,2018-06-12,10,1
246,e0d66a57ee2712a885f694382370d09f,91db39c15d0ac6f9d5fbbd21d62fc264,2011-04-05,5,1
247,b8279cbdf0e04c23e1ce4d94cff752a9,4871ae178e2a21142a57449dfb892212,2017-07-19,5,1
248,3560c489b9245e43f74c031ad8bbba48,c2745c2dfc41600e24f27acef7f747ad,2014-03-30,7,1
249,eb3fbd6918c7603086c4850905d1f483,d92bc670359a7e01570f66cf2bcd62a9,2018-05-19,4,1
250,07d81eabd6263f0c3d549e3f45f3c703,d970a191a3d1bb2e9bf3859466a50d02,2018-11-20,1,1
251,70886abad5942a5ebf3f286b7ab5b834,168c0d31006bb603c8030620ecce8d84,2017-07-10,1,0
252,11ae70ca147d4de0612f2a01ab68ad0c,9f197ff79823b98d4ee0a20f528d21ce,2010-11-11,3,1
253,6e106d842921f6488d29c34e6fbabf9d,465322d8523c47fde9d98b9c8b275300,2010-01-10,3,1
254,b650ef21480d6b76a0aacb25951c240d,8333f2a2450e869dec9f13cc394dfcd1,2011-05-25,8,1
255,a25c49ee3863e5f9682f833f4bcbc5e0,91262b01c8eecef25dcd0d18d0c893ce,2017-07-02,6,1
256,89208a876c9c143264364c2529892d6c,05c63dbfb8632a7324809f36049395fd,2020-01-28,8,1
257,fba04a6f586c53f48c521cbf15445505,5d370a54c62ab27365e81165c9169b65,2014-02-25,2,1
258,d09a6e89ab0e6113b88093298e26893e,802fa3c29814d5b5a173024c11762caa,2010-12-17,9,1
259,0a2d6c4fadfda875065f353446e1d923,631b3b7dafbf94c9f429831d630d97ee,2014-03-23,10,1
260,e124c5fce233a8b77f7aad152b9f0866,e8203abfb3a6331cf14abe9313d0c43e,2010-08-16,9,0
261,2842a22d108fa44465536d4b11521507,d55ed2f367e36a89ac946a3c840de99b,2011-05-31,4,1
262,3f4e41db7041a9403bfb74f771839920,3081ace5253328fbebde3ceb7d02a9a5,2011-03-27,7,0
263,7f31f5c72df11cb60ff9bf883ab1a0a9,9ccbeedd90cae1a09ff5f4e0af0d3d2b,2014-06-11,2,1
264,f3c296d2737327267b2a763ebd1b6297,ebba82abf0727a18e5c3234d4cad98dc,2019-04-21,2,1
265,f38aea729059d2ff0a3181cb9e3dbeb3,982ebbc17a0b62b896f93efe2f7559ef,2013-03-18,6,0
266,31da5229a9020b61f1b29456093bed38,d735bde14e7b3b8f9d558e4a2f922667,2014-09-24,5,1
267,b5216d61fbf12bdab19037c7c2ca6136,6d88b52b402623bde4cc49cae5632b53,2012-09-25,7,1
268,6630df8ad4dc27bd791f48faacd530d4,c8654d3c1a12b34b4d2972c418a2bf17,2019-11-26,3,0
269,db4541d9ecd6c1fb451a2e86027ade74,1b9d9582c7d5c99aaf3a9ccb4b502ef8,2020-12-18,2,1
270,c9781b7a94055ed2be6194f2bccf46bc,43dea4a889fd32ef6dcebd7f55e0f931,2010-01-27,5,0
271,ade4f86d2f506c0fc4aa927b54533624,641c471480153b8e67f379fa040d4e25,2020-05-12,7,1
272,cd37cf9c470646f4cbb8088fba584239,8ad529e4d117aaa9b2dd1169c866a47d,2015-07-07,9,1
273,51eb304a9aa5f15890412450dafa77a4,13c4a065c79c3a1c35ed74a1abbe05da,2018-02-15,2,1
274,8ee39a928cd869490ea460dff895f836,c0ffad4a42fa60802a42d0d30214ba3d,2011-11-17,5,1
275,457ddd2aac63f0b28c99064fa41094b4,2df4e4bd78a5800331cedae7149a2cf5,2011-06-01,2,1
276,840fbf62a960f941f3c9e592de6c6868,344a8da9b35e15cc24578c8ef00c41de,2018-07-12,1,1
277,c67f6f3dad967f74c7a4e900ec2050fb,2e3b3d3f7cf6b75b7a7a880a8f516ead,2017-10-04,1,1
278,340dda55807e1fca7994bf0bbdf15b5f,c86731bc39081eb98ac3d3dff6fd0270,2018-07-07,9,1
279,5b623c48c299d9aa6ffa3aa54975d458,78f5e4648ddfeceb684b2f939743d68c,2011-01-08,3,1
280,057de66d98620cb960a2796971ff0354,41214deb8016e81883b1ab725f0f79c0,2015-06-08,4,1
281,5c713b6f5345e61291c39e05c882223a,fdaac29f6eac9cf98837d2abd02ad7b8,2012-01-29,6,1
282,62fabbc808aa33846438ecb5d074e4ae,e50ab781d0d075fbdb8776ee7ccd3070,2012-03-19,1,1
283,b743c8216b51f61d76f7e88086cf9044,9a5eeb9bbf84a09a7ebf4cf8a7effc42,2013-10-20,5,1
284,07c57147caedba3e215393d87f2b4579,cf03d9632bf78f84f5088f244c76e092,2010-10-31,4,1
285,d35e88e59e36d9fd8b921094391b10d3,5e6acac8fcca35cd90a314120781a707,2012-09-23,4,0
286,7f0c0df3edf9a27c4ac13d06b1eec8ea,94e9cc70b56fb47e70123d757001702a,2018-03-20,6,0
287,54fd8d6fe6c4375a6f27a05c8d39b95a,9701c8a131b7154192cc2eb7ae0c60f6,2019-04-29,10,1
288,1c490752a106de906b8d0fb4f9a8d853,6497967e2d48b33c8acbb66810dacb45,2012-07-28,8,1
289,0f453b6755f77395ef344b1ad3500a22,95b780fa8d491357766197a99d40b823,2020-07-28,7,0
290,1bdcb01b5499e4e13d853fcc35d887f6,d8a65f3b2cd9439da342ac05688aaf15,2018-12-24,10,1
291,7b8787a5dc7b2d01ac78c18ded29a416,3c84bee6f7dc70b326e704e6e3fc73d3,2020-12-31,3,1
292,d65d5bb207806ec0bcd3b4865d99e19a,8a19bdb2c7cb5a05612f494853b03d74,2010-10-21,5,1
293,2608b5d279cc296f8b3b805625d3b43d,6fcbf69479fda6640be3f5abcbbb4412,2015-03-17,10,1
294,80494c91aae0d7d629a80b9b39d072b5,9f60ce8662f58473d54e6b356d1e1ee4,2019-08-25,4,1
295,d5e53f00e5a803f19f8948b0b1492b87,65f77ab1a968215c6b1bdc9847499aa0,2012-06-04,1,1
296,ff4b93f1b9bb7df6e560115bdee05f77,e2f2927aa155b3d631908f22846dd65e,2014-02-14,4,1
297,6d30240fcc4c9324666df5be98164e7e,155184ce9848e7b145434a21ddbf0072,2015-09-03,1,0
298,ed837c3df1d9fa1a7e79da09fc2004eb,f314122bccb13825860c5d13e424cc5b,2020-07-29,7,1
299,f15fa0af754f30ae1cef13b6e3bacc1a,fe3b1413ec1a3a5ca679dcfdd5a7e614,2020-04-19,6,1
300,222fe639bc5075404fe54725efa0546e,654704dd28f64cc6db9add550110d4ab,2019-07-16,9,1
301,2b55c4eb98e3029700d2ae5c9ca68172,41d3a472ddd4e208bb8c396032fe82f4,2019-08-24,5,1
302,c7105dc6e98c2237df722624d862b598,a4e20272c09bbd9f05f590367377c011,2018-08-30,9,0
303,f6965312f6bee8ba9e44636a5cc91e92,6b394b020b7605266e59a2cf371c5899,2010-10-26,10,0
304,36451a7873f040d2a6279d62f1c54c21,0336bf0171ba3bcf1ac7bedde30e3083,2020-12-03,8,1
305,610311e77af62ae13b4a75a58ea7825e,5f83d4aeca452e1d2b9d1cbd614a47fa,2013-02-23,5,1
306,8e59b6c99d5b0bed66b08da8831aed27,aa6433600fc4d25139e6035f7f4e8b89,2012-07-16,9,1
307,bcb5a7eac12c55d9a252a33601eee12d,2d8ff47111cfc5aefd5f20a59308bf01,2010-10-14,2,1
308,79b9df91d4d656d8171c99753c02f242,2c234406b367f47a3f76f1856b5d8d83,2020-08-27,8,1
309,d88038bc86cd1a88573f9156f18b3239,6b8e7e592ef8dc3e9e374351967ffe0e,2015-05-11,9,1
310,7e97565ab0b4cfb125398fa402470ebc,366836710554a39bde322defccd1aed6,2020-01-08,5,1
311,94bb8ad2d95863701260fdb091b710b4,3ed4191c2d16dfbe2a9f725bdb14db4f,2015-04-19,4,1
312,a11ecd696501796301a2cdd334418402,f247bceab571df405abf59671a4a354d,2020-12-27,2,1
313,8bcca3c2e9cb8317b47993652c71a0bc,ed21cdb9a35efa6fb5092472b23bb609,2015-09-02,4,1
314,11b6a14859b8c057f7c301f89d8653e3,30dece0b014b2304cd6b9892a5f62f29,2012-01-04,2,1
315,b238a1061044b5dcbc10b4bbcaf285be,15554ec1fae4d18f20b5b061dedc3307,2016-02-27,7,1
316,e3bc4e5e9ec579637227dc560cfdd258,05e1d4b78ee812fc3f0d93759cd35350,2019-09-29,5,1
317,9e6f9a47be04bd17b2da3d895d4f0ebe,81b42fe797698f4d71102fbe612b0cd5,2010-10-04,1,1
318,54817208e0af51a996260c3186e40d1e,8b15fb5dea0c60a94d65104ad56bf786,2018-12-18,2,1
319,4cfb9c601f67c3bf05d830aaeb075933,47fbd526a3c51893889f58106a42015a,2016-08-01,10,1
320,67198c234babf64354e2c82804d8a346,3278e1759e5b7121232038d75c77cdee,2011-12-26,9,1
321,cf8657a95a630218cbca3e9296900cef,3152cea79ee095027bf353e81ddd1fa9,2020-04-20,5,1
322,81992e30adab0ede299c84a138731348,a87368608c9710287df4eb5e92646bf2,2019-05-23,6,1
323,b74d5d308dd7a392091b6106feb0271e,507d3f4fa400127c93aaedab85620e1e,2018-05-23,8,0
324,bd40bf1643c8209859229aa44b792941,e619a301ebd9a952a8c9cff97382bc5b,2012-01-10,3,1
325,5008da932251fe72de76abbd34a34105,43adabea779ec467da65ec567a1a7e8a,2011-02-09,9,1
326,15b860ae4d0d68aa2f3439b22b7a89ea,dc71695d0c3e4ad9c9963ef835629940,2020-07-21,3,0
327,e5793f3d5b107993441dd3d1b07977d2,47e2e7b2bb6b01491e2f96ed54529ae2,2012-12-22,2,1
328,80180f2e1d7d9ff01817da2eaf176a89,8b18dfe0c9a5d48ab31adc96edf20b9a,2013-05-08,2,1
329,b86d8a27cebabb35b947ebcbff345de4,c4f34bb409e397a98bf9915a7ef10994,2010-10-20,1,1
330,52349af96a4e6770526168505264d7bc,3bf6be8c8d2cf1e9f0c88e36e481196a,2020-09-13,10,1
331,e022128857189eab5717a7ea7363142a,9ba59874d85810badde081b944e30eb1,2017-01-11,6,1
332,c4e33cbee4e4754d0dd1e4012d5e4976,7e15f3fa508739edf32c68d2de4e4bf9,2015-08-21,1,0
333,b7aed3cad84e7725022a51a08e1ac492,bea3a1dc8767c50365b1b4dd018c7ed3,2010-05-13,1,1
334,76770043120a197f8f9f1751e4a57d9c,c3e6fd222637a5508118df074ff423c6,2010-04-09,9,1
335,0d6d6b0cc363db00ba6b2290ac849b92,50edeb9300f984bd872368a550b86023,2017-11-13,4,1
336,30442cc82e0bd59bbe804a4a7a5a6d4a,4c650fb65112cf57f0054898f2fcc9dc,2012-09-01,8,1
337,43246037016461a4b3f26e605791e836,c050be2044093cc175d40672079c3737,2020-07-03,10,0
338,5d4c26ebf927c0d5517b21986fd23b9f,8ee734377046469e8ba0c3ce12cbaae6,2019-12-06,5,1
339,bb7462f8dc317e30953c044323a041ae,215bf700aafc2907c52f64ac11fc23b2,2010-03-24,9,0
340,5a7f63b1e7cc20451b499c6e3c0e136d,1edc843199cb34454a00c2104f1f0c65,2013-03-29,2,1
341,2625d168be3ac958efb00ff5d74afe33,addb485bc47cf82268efbbb37db807d6,2015-03-09,9,1
342,cd2d761859bde556442fff39f1281787,38aee173ead51a8f89b12bcf18ca715a,2012-08-18,1,0
343,f911deccaf5783797d438a3d55ea2a46,f273a6e6314c5b1939b65a661589e183,2017-04-06,7,1
344,74543cc1d1e42365610cbc87c2acb734,6705755944d492674577ca3389aa51e0,2011-11-10,10,0
345,4f3bcea2464d22a899399c94a6f30254,17b6f37d0e8d5d13ad0d18a2e92ed8fb,2017-07-11,1,0
346,be6eda504dc43a0458e3698b77b21da9,37e54404c7fa0b0bf027a4d59ad4a62f,2020-01-09,10,1
347,940a604f72966f15b5ecdc82de5f9d9b,f0bdc4d05001e39cacff37c4812d6a0e,2013-08-19,6,1
348,5cd495edaa53a2c13d06ca5ab4f07a0d,39d5ab2c7ab74626014e8459578d99a7,2010-03-25,7,1
349,8bc8020bdf7114e88ecacea112183cf4,4add722e776c584296e8aa10f0663445,2020-12-25,1,1
350,ae033898f71cfd03ef9cd6fe898e872a,ef0187c15d9a97d87f1e70c4f1190edc,2014-05-07,2,1
351,5b73eb7eeec2bf8c76a6eda38348ca38,305280e4b68a839fa0aa3206850a67ab,2016-07-23,4,1
352,7f17c0372eadba135064ccda448fb499,9ca6589cb894668080723d39d9892350,2012-01-11,1,0
353,53173a90198d4745e78f39d503a49278,ad0960e14fada3ba034cebe7095c1d27,2012-07-13,8,1
354,0ae2300df6857c6507a31e67b8eb615c,e625783336647005516dc73cdafca909,2010-08-03,8,1
355,27421df5ca9befb79263b7830c3b656d,d9234c5bb61336d71d7f7d56b3297771,2015-04-01,5,0
356,fe2ffe0b50461513194ad0d0ae60e27e,8acf05b82030467d99cd47e03f484663,2019-05-27,5,1
357,1b56088046df66487617e93e148eccfe,7691ce210ff80a6d65a713c6a030bdee,2015-09-29,2,1
358,8adb1479dadc9b8ef7d241a6d016fe0b,50e9ec6bbe1e41c1850298d0727c38eb,2016-06-26,4,1
359,8449945cc040fc4b8b8bd0706d06c998,17f9039d35982e6701588611cb070217,2010-01-31,9,1
360,5fd759edac788dc283574467f24e9e4b,6ceefb443e196bf8994022bca7c5e1e9,2014-09-22,5,1
361,c107bc274ea6396fab911b297170f1c2,1d4d6d114df448fc91a6b1c9af2eab0c,2011-05-01,6,1
362,62b4fb22b7335cd053112cf7cc63588d,2ce27f295a9b0c57ec85336fc760cf21,2012-08-10,8,1
363,72e5f60c0433a86545a02a3038fcccee,197801c7e33380921b50f671ff5f05d4,2018-12-01,1,1
364,6b1b6b24dbf2b766cb342c5bea7bd9e3,8dd95933055925265515542473ab5241,2015-12-05,3,0
365,474a6d0361ce75496268c5b721e48acc,eb23f79a4bbea9b26743e1f8cda9b231,2012-07-07,4,0
366,a3f24d406c55ddfd0a1baf5cfeab2067,9fae74d8bd02dfd8402d7ef4ad8a6a11,2013-03-06,2,1
367,31a12e1fc42a1477eb3d29a85faf62cf,a67b0ce7b9696cc45d58ed98b1da615d,2016-03-19,2,0
368,bb35270afccc29904ae9cccb63ba80e4,a68fc56f8d39d8368c57e77553bb6e18,2012-10-09,5,1
369,14f1f4904a36b2fa9328dc85f3b00a03,a5c913244843ead52dc6d7b01c84aa62,2017-08-27,5,1
370,3069986993efe0567e3fe99a774fe9e1,f3bc68350e23513114fae57f94a586fe,2013-02-11,5,1
371,f4fa3e97557abb856ac07321b6552727,7fbe0155947090214d87a775ec9a862f,2014-02-24,2,1
372,dee922bdcb6bbb8998040816645809f5,6a7b695642ab2b4b013ac4e0f2f300cb,2018-06-18,10,1
373,b53164cb67d813e64cf1ef13f0de9a02,5137f7359d22f232e4f763c57c49deee,2019-01-28,8,0
374,c2e3ce86cbb0ad5b69942d180acfdd96,c7d2bf4b96063055fe7660a2ff640cdd,2013-05-20,2,1
375,1b7feb9d33c2ca3705516feca18a6ccc,6adfc3955c04a04b92e49e25ca2b4f5a,2015-08-01,6,0
376,c0a0d209661c04b91c714c5db1c51007,60d6fa8e19f4a0930a061a043c9f1bf2,2013-06-04,10,1
377,718fb5f2a3eb03da57d656a5e96a2a6c,91befaf102957f580242172fba03a48d,2018-12-15,9,1
378,87dfe7164f3dd9d5ea0de2235519097c,968582a938fe92099ba0fd8b5016b9ec,2014-06-26,6,1
379,98fa600bf579a68b788a931dc5bc67af,18bfcf287c0b3ae65fc52db80185c25b,2012-04-28,1,1
380,c37330d403106f43a5370d9ad9c7cb96,ec4d6ce6c29f7c91e936aacb41246a45,2016-01-11,4,1
381,a3c5d9c1562e7262b785df843fb77afa,be202e51973f87b419e5a87045648bb6,2012-03-23,8,1
382,650d80a48fe87b99e3257d72cd129f11,a5847e2d20db200d71f45d444623b558,2015-03-28,1,1
383,6843d67bfbabbe2118cc590061c0171b,17ccfdacfc31a15709fe14dcb0dabe30,2012-05-02,9,1
384,99ec468ff52774890de9e6cb0baa4737,4d1b04a783c8c7b23c0de80759aa89f4,2011-10-20,2,1
385,686ec4e45ed21a5edd049d8da894003c,c689792e5d81ebc5e9760860de6034a1,2018-06-20,5,0
386,a4c77343b3a480d9092f9012d1d37544,91d479d6bb9f0c3eecdaeae7359af313,2019-01-18,10,1
387,3ced5c32cd9ca7a4f819ba3723f96b3e,1f44e9cbccc45bb644b768be023e69ab,2015-02-25,3,1
388,c0b3a404a677befa9a909852498d7bd0,f26f617c2d4b17d7b1061112be64ddee,2012-10-13,5,1
389,797a6083f39cef2ee0a0c10add2a78c4,284be7ce9af49e8816824b1fdc2cd295,2010-10-13,1,1
390,2d3b759b6839649fd08aa86052b4672d,9da63aca9fb2560997da5100b4ea06a6,2011-11-21,9,1
391,8a41c6ae7758305d4ed42cde58a64488,06d14fb8274d63c3082238c76e676f7b,2020-09-19,5,1
392,8c1435c67a1dd0cc6295505bf764a212,e23b36836262e4785f85007fa2f23892,2016-09-08,7,1
393,02136246c36eee77c6f82bbaab00d512,46f321f9e46eac61f1c694ccbcf98e45,2011-02-17,7,1
394,166dfdc01359e7e0f848d47367d9397e,f0fccf234d92b91b78be28b27ddc66aa,2014-12-09,6,1
395,affee084c2b597dbd2fb729446d39c7f,4e073f6dd5abdea72ccd97f8f5975242,2016-06-28,9,0
396,bab7d88dcdafca3e2e83d9ac9ff70f35,79a549a6479a64818db7f967162972bc,2018-10-28,6,0
397,fb1dcd0c6f755f419c499ec68e9a97d7,b20cabb081744677737a47fad3b88c49,2018-07-06,5,1
398,45f562f15bf58245e7e7a9169af8e1ad,8bf34d6d65d2a152450fa506c849ba7f,2015-11-02,1,1
399,a2edeb0c6242e846c28d8d715b518f0f,8b8c4c21a2a088e9a1402304c873d0b5,2015-11-02,2,1
400,b29e47115d1aab56ffb642701e06ce02,86e9856f9e3a442c4a34560f15818c0e,2014-07-07,10,1
401,a5105d0df14c422096d0cf54aa8a0c7d,916d2b379f7d8ba22c6a2a3090612958,2016-07-15,4,0
402,114673b8ba9764770fd2248e71c193f8,4d4cd57e72ab00425a091a227a531f1c,2020-07-14,6,1
403,56eafc25d7417b9824e32b98951568db,9670cb32ae10399ce64349f858a8e329,2017-06-18,2,1
404,893fae346af4e6fa47240051498c44eb,6b02253945151fb7c3ec6fe3ab623324,2013-06-24,8,1
405,9c7272d72e3edd4cc87fe55a7a305ea1,ff832c10b1435837ab3001ab61322594,2019-12-13,7,0
406,6073aa274f30a8e60941b74f3fdd5da2,3dc1f94c8f7115439ee6ab5a31885130,2015-03-25,3,1
407,f8c60db785c1a5d22f13bd4727558f9d,f7c006a73c8a4ac1d4b55934473d0571,2012-05-05,6,1
408,809cbf1b2ced9d77385246d798b18d28,675462453c401f172c8513233f03af1a,2010-08-12,9,0
409,9ae4d6144ee995a11a9b0312eb48ce84,c44fb90909c180cf3d5c46b0b6ad710f,2011-12-09,5,1
410,885d9750322255522288fc0ca1b513cf,764d3cfcf20cc0adaf74d65a9721079a,2016-03-25,2,1
411,678396e9ad8eb7bc13591a71b5ac1ca2,37f31d26789c89df41f2583a772fdba6,2020-04-19,10,0
412,32c45e34b86351025358eb70c4e0fc1a,2400d3c99bdf9a24a1328811fa7d27ac,2010-01-02,10,1
413,3f849850f2a506e52a272d1eecd9826c,35ac84c9fe095e35a78bbcd859173515,2013-03-26,8,1
414,e193031332935178e5856e8b9792c05d,76823e42d1915074cb0a7d7eb6980d3d,2015-12-19,2,1
415,28639d8a5d56ca3e164ca1eabd3ffec1,98abd07a177cbb9767f802b91bf38dcc,2017-04-12,5,1
416,65f5067a45949c5ac97e4422a9b70641,b68bc9ff968d8d523480f568103b4852,2018-02-20,3,1
417,cee2362c14e6f7daa132c6eb855932b8,3b42b4a1a8e659d7311005eb1058a6e4,2016-11-30,2,1
418,61c8d9f5d911c12898d5d663d8f40653,7074719b6fb413910e5413a28bdd2f53,2015-11-30,5,1
419,006763fb68c860af33a3c1550ee96627,56f8798490786a388c06ea6ee4a4d6c3,2010-04-20,8,1
420,5698d735cda0ce71d9972ffe6a65934d,fc15c60c9f59df16b0de0fd6b383fd0b,2019-07-08,10,1
421,f4833ac4cdab89e71ee0178de5de3d96,cc05a816d71db113238d52f25bfb57c2,2018-07-02,1,1
422,cde02901edbe6dc6aa6fbac5600d98c6,c127faaaccb010db3ec782a39a2840a4,2015-09-22,8,1
423,9db1653e38f0d9508287af7425c29a73,ed92035fb8ee4a47239f64445247531a,2012-02-05,1,1
424,fd91a823f80de821df65ee7f8a96c22f,ff1eb92040f180a12cd25550c7927568,2012-10-11,7,1
425,7c2fedfeb67c37b21c7cb8e09847fc96,acf8746c8ef1a1bd5b17806ba3a522ab,2016-09-25,6,1
426,9d19eb48fb7f79e758ae10a8c6486836,6fb053dda7bf927101e90097898ca729,2019-12-15,7,1
427,7b38e5dc47d9abef10d4c66d7eb41e63,597d1ef7af038015bcf7cc5165bf2b19,2015-10-16,7,1
428,504bbc581f57a6fc3b9196210efe6a1b,8ba30ff75eca04b86bef59d114c11c91,2012-03-24,1,1
429,8b1845fa2b989ab4c851cd78f2db81d7,5197104ee29a2fe9a44ab0fbdcd6afed,2016-03-21,5,1
430,cbb2ecfa324843b278a53af35c1ab7f0,1be7c52e416394f868f93a46612bc7f7,2016-12-11,3,1
431,43bf74fc160caa9f0a8f24c68cefde2a,1897c6a14c62353c1af0630b44e50f1f,2018-09-18,10,1
432,2da4d80050dfaf4dda7263bdf29dda58,3a8bcb4e32bd6b093669aed772826fca,2011-10-18,3,1
433,ba1f6470f8909d3d41cf944528ed3b84,8bee532d368cd52dca1386e1a8275a6b,2012-04-14,9,1
434,47e7fb4580826b586dfee0dbef6ec570,72ad9206c362e4ed25772984b2985040,2015-09-16,1,1
435,6da5d082ad51a23c2b0c1572ff747dcc,5558d457e263d85d41ae88329c5f5abb,2011-04-09,9,1
436,e5c488dfcde1db6fa65752de846e723f,9b3bef34a1bb52255421e995f22a6a69,2019-09-29,9,0
437,3394243a38785ed8fb94fd423a986be0,47132e10e1e32178ccb1da4731ab1583,2016-04-22,2,1
438,638744efeaeb7d954f3e214685f6c84f,27f5860bfbc5e35ae76c544133ea1dfa,2012-12-31,8,0
439,5b38df5e4beeab38f2584715e3384830,dcc297061628e2443a20d7a0c20ab80e,2010-08-22,7,1
440,90639f319c6fdee5832d70ae1e2c56df,40a30219c44cda873b7d1b0d52812928,2013-08-29,3,1
441,aaee185003089f9b33b391e719a35695,b5f74934a9fa421b7c270be5d28305d6,2013-03-21,7,1
442,ae3fd67b554c033da387ed71890e813d,345f2ce27ad8cca39e97b3af77c4bb02,2010-07-15,10,1
443,87cd95d248edcda7415685b2ea116b42,00181a9e8fc90eeb555b60a7b354381e,2013-09-24,3,1
444,c54c0031908c8aeaa91bcc46ff7b0b71,e857f732aea030d3b9671feebcd57d6f,2017-03-13,3,1
445,775f119a8df54e003b10325dfeeb9363,330b3eeb7047368f8960b21e24c2421c,2019-11-27,7,1
446,78ad6f7a6864d926acbe67aeb9c6692d,c4cf736bf6e88164f4fd7f0d39e2a1b5,2014-06-25,2,1
447,5fbb09fe8aa6b8964ad68cb6d3847dbf,1780da512988cf51701f715856b634b9,2014-01-12,7,1
448,be4ad140df7750ce8fc0be323c6ccab0,578eca977d41de65dec447c92e7d51fe,2013-11-11,1,1
449,0cfed5919eaefa02bd70cfc9ed6e8605,0a2570f53f6b54d282f5dc31d546fcc8,2011-08-31,4,1
450,0132a472500bf8d96f4296330aaf42b6,05906cc63c57915984a18990d650cb0d,2015-04-20,10,1
451,0c1c98974adb12debc18c7652d74a7bb,f41bd79766675f541f165a8b058dc1dc,2020-07-10,6,1
452,deeb383173a9c13c8bf8bcd689e79fe4,b76e9f3b1e4009a3383e720c59d57f1a,2014-09-19,9,0
453,abd376056b7590d3a3dc536241198bfa,d4246415290a31585210dae6f991ad17,2010-12-19,4,1
454,2d81e032d158837a884ff889db62e1a4,90c5f7c8439dcece25343e16118dc727,2016-10-16,7,0
455,bddf3ec24c176125eb035a21c4c7d924,e6aba49cf628a451aaedf830ca6a6427,2017-04-23,8,1
456,d06485b0b080b670856a1ec0005052f2,1b50e5b0d04f6e2afef8275cacae5800,2012-12-09,5,1
457,f9b236f26a1468d9430fa9cd650c41ff,5dcd73591b63d6bbc9a10f97ec9e4e43,2013-12-30,3,1
458,6f78b47946099caa8c7f22860ea1de0a,d67a2dd918e099b51c4ca921eae64f69,2018-08-18,5,1
459,d0f6e0424d436151068c7223ed672974,27d905cd1a2b92bcb8a0a6d8135e809c,2015-12-05,6,1
460,59ee4d0aee1f2960e59437ecf44dbd44,30e219271dcf69f1f6f7ae1da1199e9c,2017-06-09,6,1
461,0141e80a287f64330b6f2f14be86c6f5,937f4552e9eb9d8a9a1f9252a747a72f,2014-03-19,1,1
462,b80ea3cd8ff3bc0d7f82de01f0d3007f,cf5bc4d0802151ca4cd932146bbdbe1c,2011-09-08,9,1
463,7edc935bf2d159c4ef9464f0616f2c95,3989ea93af60ce50daa809cb2f0ad9a3,2012-02-26,8,0
464,75ed52680dac3665d18655b504721c07,2f7af01acd1f57babf480d3d8fab8d6c,2014-01-08,9,1
465,f245dcd83a779354b9fc09de7cbd6ee7,64f24997c8dde10a35e9f6bafda6cba1,2014-11-20,2,0
466,074d0b70feba305e3ac4ddbfb434832a,ee92d0e03724ee3b0bb8b7c2491e4342,2015-03-25,7,0
467,1a129be9794848b3a817bddd5564d099,43cc1e7b4c5d1380e984286966c9e67e,2019-12-16,6,1
468,c051996ccc4e34c611427b750c421428,d58aba40b12032efbf6551260c6a0307,2018-06-17,4,1
469,069a8c12955053e71a358ccbcc2592d5,48df36a4bcdff055ae220d208f82315d,2019-07-28,5,1
470,080009158f9ad37c52714ef88e889486,3378d17390aeb0f6f1658d6378d9be6e,2010-07-31,4,0
471,bafc124fe9701ffa516a16c6e33aa9c5,d309632ac89260e8884bf672b57f7db4,2015-06-01,2,1
472,10e41e9fbb126ed37214d53a177eb8e1,8671299bb36dbffddabac7634e5f2c1a,2016-02-06,5,1
473,441999ac7bbd3a6430a7c2f089a1b3b8,0304783a43db6d13c73a358fee148f38,2011-12-20,6,0
474,cf751838e9d6f05cb5e8eb7c5c4ef14f,9eda9fa802b8a26f80b02662328a79bd,2011-10-02,9,1
475,320c36d3ff7220d0f308d7debf604b54,f367806d993ac1469475284a2c68b963,2012-09-19,7,1
476,d9771022f0afff5fe281531aaeae5aea,e778a87eb6e5688fe5c46dbe46fa07ed,2012-01-14,3,1
477,9f3ce085d55353afa995a6fd89c6a093,433573f08599b9e88d065f34b7fe09a4,2014-10-20,8,0
478,2b170fff4908724bd12ee8be6db56819,d9b472657e1476afc972fe8dbd0e02c4,2011-02-16,2,0
479,ec18f0ee3383e23ad51eacf8070f144c,1e4979a4e61695ffc2179502616fa198,2014-07-06,9,1
480,b689ab7a4dc5a072b4caff84b21cf04b,c0d7cd0d2573517072db74d4ea9f771e,2011-01-11,2,1
481,e112a7da1db3501534265a26908b597c,e25f07d7f31cf44808f0c817d5967242,2014-08-26,6,1
482,b02fb7f515e7c4c126890124169efd08,2b6ec3d1901fbcb5232b720c974a08f8,2014-10-16,7,1
483,1e3bde65e85268748f7a35385fe840ac,c1c7361e1136d6f2e2a256aafa84eb7c,2018-11-05,2,1
484,70518ef6638094d0fc517ca107e141d5,df6bfcf333c1b6f63e63122f17673f61,2013-12-17,9,1
485,e257c94ae6d5ea2942d686749b4d7497,e29c1c6fbad2c640b6df263b25f93641,2012-05-11,3,1
486,a8285b2f9a34c9242e6dfc7749167b19,9653793da10d987a0afeed27ccd1b7bb,2018-12-08,2,0
487,0caa576d23b77edaa2ed147245d14d1e,c23dda1528eb8805ae3fff071f8dfdba,2017-08-19,8,1
488,7c0a427982b49c821908a73035af8b2a,58b203acb03aaf303f54327724a34c8a,2015-04-26,9,0
